synset_id,pos,definition,wiki,example_count,examples_joined,literal_count
TUR10-0923360,n,Burdur iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Ağlasun,0,,1
TUR10-0923490,v,Gebe kadının doğum sancıları başlamak,,0,,1
TUR10-0923500,v,Hasta bir organ ağrımaya başlamak,,1,Dişimin lânet ağrısı tuttu yine.,1
TUR10-0923530,b,Ağrısız (bir biçimde),,0,,1
TUR10-0923630,a,"Söylenmesi ayıp, çirkin (söz, küfür)",,0,,2
TUR10-0923640,v,Dedikodu konusu olmak,,0,,2
TUR10-0923660,a,Yeni gördüğü her şeye şaşkınlıkla bakan,,0,,2
TUR10-0923720,v,Susuz kalmak,,0,,2
TUR10-0923770,v,Ağzı kuruyup acılaşmak,,0,,1
TUR10-0923780,v,Herhangi bir sebeple konuşamaz olmak,,0,,1
TUR10-0923810,v,Konuşamamak,,0,,1
TUR10-0923820,v,"Beklenmedik bir durum karşısında heyecanlanmak, hayranlık duymak",,1,"Kızları görünce , ağzın dilin tutuldu.",1
TUR10-0923830,v,Heyecanlı söz söylemek,,1,"Birkaç kişiyle, garip bir lisanla ağzı dolu dolu konuşmaya başladı.",1
TUR10-0923880,v,Konuşamaz duruma gelmek,,1,Fakat yalnız kaldıkları vakit ağzı kilitlendi ve tek gözü de Gülizar'ı görmez oldu.,3
TUR10-0923930,v,Kolay söz söylemeyi yeteneği olmak,,0,,2
TUR10-0923940,v,İnandırıcı söz söyleme yeteneği olmak,,0,,2
TUR10-0923970,v,Bir şey yememek veya içmemek,,1,"Babam, ağzına hiç içki, sigara koymadı.",1
TUR10-0923980,v,Yemek için ağzına koymak,,0,,1
TUR10-0923990,v,Sözlerine hayran olmak,,0,,1
TUR10-0924000,v,Kendini zevkle dinletmek,,0,,1
TUR10-0924030,v,Hiçbir şey yememek,,1,"Ali Usta bu nefis kuzudan değil, öbür yemeklerden bile ağzına bir lokma koymadı.",1
TUR10-0924040,v,"Birini tatlı sözlerle veya çeşitli hediyelerle bir süre için kandırmak, oyalamak",,1,"Hürriyet, müsavat diye herkesin ağzına bir parmak bal çaldılar.",1
TUR10-0924070,v,"Bir işi beceremeyip berbat etmek, bozmak",,0,,1
TUR10-0924090,v,Birinin bir konudaki ters tutumunu sert bir karşılıkla düzeltmek,,1,"Patron, dikkatsiz çalışanlarını sert bir konuşmayla hizaya getirdi.|Toplantıda saygısızca konuşan çalışana müdür, kesin bir üslupla haddini bildirip düzeni sağladı.",11
TUR10-0924110,v,Nezaket dışına çıkarak ağır ve kırıcı sözler söylemek,,1,En son bütün bu olanlar yüzünden ablasına demediğini bırakmadı.,4
TUR10-0924120,v,"Gelişigüzel, saçma sapan konuşmak",,0,,1
TUR10-0924130,v,Susturmak; söyletmemek,,0,,1
TUR10-0924160,v,Susmak,,1,"Kes, artık, yeter! / Gürültüyü kes!|Onun son konuşmasına karşılık herkes sesini kesti.",4
TUR10-0924220,v,Dedikodusuna konu olmak,,0,,1
TUR10-0924230,v,Birini çok kötü duruma sokmak,,0,,1
TUR10-0924240,v,"Bir şeyi, bir işi işe yaramaz duruma getirmek; bozmak",,0,,1
TUR10-0924250,v,Herhangi bir yiyeceği veya içeceği hiç yememek veya içmemek,,0,,1
TUR10-0924260,v,Bir sözü konuşması sırasında bilinçsiz bir biçimde sürekli söylemek,,0,,1
TUR10-0924270,v,Söze karışmayıp susmak,,0,,1
TUR10-0924280,v,Konuşmasına engel olmak; susturmak,,1,Aleyhinde kim ne söylerse hemen ağızlarına tıkarlardı.,1
TUR10-0924290,v,Hakaret ederek uyarmak,,0,,1
TUR10-0924300,v,Çalışmayıp işlerinin başkaları tarafından yapılmasını beklemek,,0,,2
TUR10-0924320,v,Bir palanganın işlemesine engel olmak için palanganın ucundan çıkan halatı geçici olarak makaranın arasından geçirip sıkıştırmak,,1,Denizciler büyük bir dikkatle halatın ağzına volta aldılar .,1
TUR10-0924340,v,"Söylemesi ayıp kaçmak, uygun düşmemek, yakışık almamak",,0,,1
TUR10-0924350,v,Bir işi kötü yapmak; becerememek,,1,Yapılacak şey ehemmiyetsizce bir pansuman ama ağızlarına yüzlerine bulaştırmalarından korkuyorum.,1
TUR10-0924360,v,Sır saklamamak,,0,,1
TUR10-0924370,v,Sevmediğinden veya içi almadığından yutamamak,,0,,1
TUR10-0924380,v,Üzerinde çok konuşulmak,,0,,1
TUR10-0924390,v,Açıkça söylememek,,0,,1
TUR10-0924400,b,Birisinden dinleyerek,,1,Bu şiiri Aşık Veysel'in ağzından yazdım,1
TUR10-0924410,b,Bir şeyin veya bir kimsenin yerini almak üzere,,1,Haklı bir öfke adına da olsa bir insandan aklını yüreğinden ayırması istenemez.,1
TUR10-0924430,v,Çok tatlı konuşmak,,0,,2
TUR10-0924440,v,"Huzurunu bozmak, sıkıntıya sokmak",,1,Siz buraya bizi eğlendirmeye mi geldiniz yoksa ağzımızdan burnumuzdan getirmeye mi?,1
TUR10-0924450,v,Pişman etmek için uğraşmak,,0,,1
TUR10-0924480,v,Sözlerini tartmadan söylemek,,0,,4
TUR10-0924500,v,"Bir sözü istemeden, farkına varmadan söylemek, söylemiş bulunmak",,1,"Bir kez ağzımdan çıktı, o fiyata vereceğim.",1
TUR10-0924510,v,Hiçbir şey söylememek,,0,,1
TUR10-0924520,v,"Açıkça söylemekten çekindiği şey, konuşmasından belli olmak",,0,,1
TUR10-0924540,v,"Her zaman sözünü etmek, söylemek",,0,,2
TUR10-0924550,v,Türlü yollara başvurarak birini bir şeye razı etmek; kandırmak,,1,"O, köylülerin ağzından girip burnundan çıkmayı mükemmel becerir.",1
TUR10-0924560,v,İyice dövmek,,1,"Ulan, ağzını topla! Şimdi ağzından girer, burnundan çıkarım!",2
TUR10-0924580,v,Birbirinden güzel sözler söylemek,,0,,1
TUR10-0924590,v,İstemediği hâlde boş bulunup söyleyivermek,,1,"Sen onun için en fena tabirleri kullanıyorsun, asabisin, ağzından çirkin şeyler kaçırıyorsun.",1
TUR10-0924600,v,"Birinin bildiği şeyleri, ustalıklı konuşmalarla ona sezdirmeden öğrenmek",,1,Onun bildiklerini de ağzından kaptım .,1
TUR10-0924610,v,Birinin konuşmasını keserek kendisi söze başlamak,,0,,1
TUR10-0924620,v,Karşısındakini konuşturarak birtakım şeyleri öğrenmek,,0,,4
TUR10-0924690,v,Birinin hakkı olan şeyi ondan almak,,0,,1
TUR10-0924700,v,Çok az veya zorla konuşmak,,0,,2
TUR10-0924710,v,O sözü sürekli söylemek,,0,,3
TUR10-0924720,i,Ağzını hayra aç,,0,,1
TUR10-0924730,v,Bir düşüncesini bir kimseye birçok kez söylemiş olmak,,0,,1
TUR10-0924750,v,"Öfke ile, sonunu düşünmeden ağzına gelen bütün ağır sözleri söylemek",,1,Olanları duyunca Tevfik'e ağzını açmış gözünü yummuştu.,1
TUR10-0924760,v,"Bir kimseyi herhangi bir sebeple söz söyleyemez duruma getirmek, susmak zorunda bırakmak",,1,"Ortağım burada kocama basmış büyüyü, basmış büyüyü. Dilini, ağzını bağlamış adamcağızın.",2
TUR10-0924770,v,Üzüntüsünden söz söyleyecek durumda olmamak,,0,,1
TUR10-0924790,v,Alay ederek karşısındakine gülmek,,0,,2
TUR10-0924800,v,Kaba sözler söylemek; küfretmek,,1,"Bütün yapma inceliğine karşın kabaydı karısına karşı. Dövdüğü de oluyordu, ağzını bozduğu da.",1
TUR10-0924830,v,Aşırı bir biçimde döverek perişan duruma getirmek,,0,,5
TUR10-0924840,v,Birini konuşamaz duruma getirmek,,1,"O şıllık basmış büyüyü, adamcağızın ağzını dilini bağlamıştı.",1
TUR10-0924850,v,Umduğunu elde edememek,,0,,2
TUR10-0924870,v,"Susmak, bir şey söylemek istememek",,1,Ağzını kapayıp dinlemeyi töresel bir erdem sayardı.,2
TUR10-0924880,v,Kendisine çıkar sağlaması için bir kimseyi susturmak,,0,,1
TUR10-0924900,v,Kendini de ilgilendiren bir konuda düşüncesini söylememek,,0,,1
TUR10-0924910,v,Niyetini ve durumunu öğrenmek istemek,,1,Yeni gelenin niyetini anlamak için ağzını kokladı .,1
TUR10-0924920,v,Birinin söylediklerinin aynısını söylemek,,0,,2
TUR10-0924930,v,Konuşmamak; susmak,,1,Yine o değişmeyen ızdırap ile ağzını mühürler.,3
TUR10-0924940,v,Ne söyleyeceğini beklemek,,0,,1
TUR10-0924950,v,Onun sözüne göre davranmak,,0,,1
TUR10-0924960,v,Sözlerini seve seve ve dikkatle dinletmek,,0,,1
TUR10-0924970,v,"Çok yanaşmak, iyice sokulmak",,0,,1
TUR10-0924980,v,"Hayranlıkla, büyük bir zevkle seyredip dinlemek",,0,,1
TUR10-0924990,v,"Ağzının tadı bozulmak, tat alma duyusunu yitirmek",,1,Ağzımın içi yangın yerine dönüp yine de ağrılar kesilmeyince çok sıkıntılı bir vaziyete düştüm.,1
TUR10-0925000,v,"Birinin alışkanlıklarına, davranışlarına, düzenine karışmak",,0,,1
TUR10-0925030,v,"Bir şey, bir kimsenin uğraşabileceği konulardan olmamak",,0,,3
TUR10-0925050,v,"Birinin her türlü isteğine, kaprisine boyun eğmek",,1,"Onca yıl gurbetin kahrını, gâvurun ağzının kokusunu çekmiştik.",1
TUR10-0925060,v,Bir kimsenin çekilmez davranışlarına katlanmak,,0,,1
TUR10-0925080,v,"Bir şey, bir kimsenin sözünü edemeyeceği kadar değerli olmak",,0,,3
TUR10-0925100,v,Verilen karşılıkla bir kimseye söylediğine veya yaptığına pişman olmak,,0,,2
TUR10-0925130,v,Verilen karşılıkla bir kimseyi söylediğine veya yaptığına pişman etmek,,1,Kötü eleştirenlerin hepsine ağzının payını verdi,2
TUR10-0925160,v,"Bir kimsenin kurulu düzeni, dirliği bozulmak",,0,,2
TUR10-0925170,v,Güzel yemeklerden anlamak,,0,,1
TUR10-0925180,v,"Her şeyin güzelini, iyisini bilmek; anlamak",,1,Demek sen artık ağzının tadını bilmiyorsun! Demek senin hiçbir zevkin kalmamış!,1
TUR10-0925220,v,Sır vermemek,,0,,2
TUR10-0925280,v,Söylemekte olduğu kötü söz veya küfürleri kesmek,,1,Evvela ağzını topla! Ağzını bozarsan ben de senden aşağı kalmam.,1
TUR10-0925290,v,Boşboğazlık etmemek,,0,,1
TUR10-0925300,v,Kötü söz söylememek,,0,,1
TUR10-0925310,v,Bir konuda arzu edilmeyen düşüncelerin açığa çıkmasını susarak önlemek,,0,,1
TUR10-0925320,v,Konuşturarak düşüncesini öğrenmeye çalışmak,,0,,2
TUR10-0925340,v,Bir şeyler yemek,,0,,1
TUR10-0925380,v,"Yeme, içme isteği artmak",,0,,1
TUR10-0925390,v,Çok genç ve toy olmak,,1,Yazmaya başladığım günden bu yana ağzı süt kokan bir yazar olmaktan korkmuşumdur.,1
TUR10-0925440,v,"Söylemeye, açıklamaya gönlü elvermemek",,0,,1
TUR10-0925450,v,"Sözünü, sohbetini karşıdaki kişiyi incitmeyecek bir biçimde ayarlamak",,0,,1
TUR10-0925490,n,"Kazanç amacıyla açılmış, para karşılığında yemek yenilen yer",https://tr.wikipedia.org/wiki/Restoran,1,Şehirdeki en popüler lokantaya gidip akşam yemeğimizi yedik.,5
TUR10-0925510,v,Verdiği sözü yerine getirmek; sözünden dönmemek,,1,"Sözümüzde durmuştuk, benzeme bahsine girmedik.|Verdiği görevi eksiksiz yerine getirerek sözünü tutmak konusundaki kararlılığını gösterdi.",5
TUR10-0925520,v,"Dirliği, düzeni bozulmak",,0,,1
TUR10-0925530,v,"Uyuşma sağlamak, anlaşma sağlamak",,0,,1
TUR10-0925550,v,Çalgılı eğlence düzenlemek,,0,,1
TUR10-0925560,v,"Yaptığı ilenme, etkisini göstermek",,0,,1
TUR10-0925580,v,"Bir sürüyü ahıra kapamak, bir hayvanı ahıra bağlamak",,0,,1
TUR10-0925600,n,Konya iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Ahırlı,0,,1
TUR10-0925610,v,Yaptığı ilenme er geç etkisini göstermek,,0,,1
TUR10-0925630,v,Hayır işleri yaparak sevap kazanmak,,0,,2
TUR10-0925640,v,Kendisine karşı sorumlu olan kimseden ahirette hesap sormak,,1,Artık sana dünyada rastlayamazsam yarın ahirette on parmağım yakanda olsun!,1
TUR10-0925650,b,Ömrün sonunda,,1,Ahir ömründe ilk defa siyasi bir mesele çözüyordu.,1
TUR10-0925660,v,Bir sözden kendi anlayışına göre sonuçlar çıkarmak,,0,,1
TUR10-0925670,n,Ahlak bilimi ile uğraşan kimse,,0,,1
TUR10-0925680,a,Ahlak bilimi ile ilgili,,0,,1
TUR10-0925700,n,"Topluluk yaşamını, insan davranışlarını düzenleyerek insanların birbirlerine ve topluma karşı ödevlerini belirleyen kural ve ölçüler bütünü",,0,,2
TUR10-0925710,b,Bir toplum içinde kişilerin uymak zorunda oldukları davranış biçimleri ve kurallarına uymayan biçimde veya tarzda,,0,,2
TUR10-0925720,v,Ahlaksızca davranmak,,0,,1
TUR10-0925820,n,Manisa iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Ahmetli,0,,1
TUR10-0925840,n,Kan bağı olmaksızın birbirlerini manevi olarak kardeş sayan kimselerden her biri,,0,,1
TUR10-0925860,n,Ahududu özü ile hazırlanan içecek,,1,Çevresi dövmeli gümüş taslar içinde içilen buzlu bir ahududu şurubunun bir yaz sonu ılıklığıyla dolu kokusuna doyum olmadığını söylerler.,1
TUR10-0925890,n,Aile bireylerinin bir arada bulunduğu fotoğraf,,0,,1
TUR10-0925900,n,Belli bir konuda iş birliği yapan güçlü kişilerin ortaya koyduğu görüntü,,0,,1
TUR10-0925910,n,Herkesin ailece anılmasına yarayan öz adından sonraki adı,https://tr.wikipedia.org/wiki/Soyadı,0,,4
TUR10-0925920,n,"Tiyatro, sinema vb. eğlence yerlerinin sadece kadın ve çocuklar için düzenledikleri gösteri",,0,,1
TUR10-0925980,v,Kira geliri getirecek bir mal sahibi olmak,,1,Emekli olunca akar edindi .,1
TUR10-0926010,n,"Bir gölü veya barajı olmayan, enerji dönüşümü yapılan hidroelektrik santrali",,0,,1
TUR10-0926030,n,Trabzon iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akçaabat,0,,1
TUR10-0926040,n,İçine sarımsak konularak hazırlanan etten yapılan köfte,https://tr.wikipedia.org/wiki/Akçaabat_köftesi,0,,1
TUR10-0926050,n,Malatya iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akçadağ,0,,1
TUR10-0926060,n,Şanlıurfa iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akçakale,0,,1
TUR10-0926070,n,Kırşehir iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akçakent,0,,1
TUR10-0926080,n,Düzce iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akçakoca,0,,1
TUR10-0926140,v,İnatçılık ederek karşısındaki ile anlaşmaya yanaşmamak,,0,,1
TUR10-0926170,n,Manisa iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akhisar,0,,1
TUR10-0926180,v,Birinin içinde bulunduğu kötü duruma benzer bir duruma düşmek,,0,,1
TUR10-0926220,a,İnanılacak gibi olmayan; inanılmaz,,1,Bu hikâye akılalmaz bir aptallıktan başka bir şey değildi.,1
TUR10-0926240,v,Akılda yer etmek; unutulmamak,,0,,1
TUR10-0926270,a,Aklını gereği gibi kullanamayan,,0,,1
TUR10-0926300,v,Ne olduğunu anlayamamak; sırrını çözememek,,1,Sizin işinize akıl ermez ki...,2
TUR10-0926320,v,Anlamak; çözmek,,1,Şaşırtıcı bir şekilde Nihal'in buna aklı erdi .,1
TUR10-0926370,v,"Bir işte doğruyu, iyi olanı göstermek",,0,,1
TUR10-0926400,v,Akıllı bir kişinin yapacağı iş olmamak,,0,,1
TUR10-0926420,a,Çok akıllı,,0,,1
TUR10-0926450,n,Akıllanma durumu,,0,,1
TUR10-0926480,a,"Düzelmesi, yola gelmesi imkânsız (kimse)",,0,,1
TUR10-0926500,a,"Çok şaşılacak, şaşkınlığa uğratacak",,1,"Okulları akıllara şifa ele geçirmişler, televizyona el atmışlar.",5
TUR10-0926520,a,Aklı başında,,1,"Hiç unutmam, akıllı başlı sandığım bir tanıdığım, sırf tepkilerimi sınamak amacıyla aynı gecede on dakika içinde beni önce frijit, sonra lezbiyen, en sonunda da feminist olmakla suçlamış, tam isterikliğimde karar kılacakken uygun bir dille kapı dışarı atmıştı",1
TUR10-0926530,b,"Akla yakın, doğru bir biçimde",,1,Akıllıca konuştu.,3
TUR10-0926580,v,Akıllı duruma gelmek,,1,"Yiğitlik, delikli demirin çıkışından sonra mı hapı yuttu? Yoksa insanların akıllılaşmasıyla nasıl olsa hapı yutacaktı da, delikli demirin çıkışı bir vesile mi oldu?",1
TUR10-0926610,v,"Bir işin niteliğini, gizli yönlerini anlayamamak",,0,,1
TUR10-0926640,a,Akılsıza yakışan,,1,Akılsızca bir davranış,1
TUR10-0926650,a,Akılsıza yaraşır bir biçimde; akılsızcasına,,0,,1
TUR10-0926660,b,Akılsızca,,0,,1
TUR10-0926690,v,Düşüncesiz ve yersiz davranmak,,0,,1
TUR10-0926760,n,Akımı belli bir oran içinde değiştirip yüksek gerilim devresinden yalıtım altında koruyan ve ölçü devrelerine veren araç,,0,,1
TUR10-0926770,n,Sivas iline bağlı ilçelerden biri,"https://tr.wikipedia.org/wiki/Akıncılar,_Sivas",0,,1
TUR10-0926780,v,"Düşman ülkesindeki karşı güçleri yıldırmak, tedirgin etmek",,1,Bu toprakların üzerinde benim ecdadım akıncılık ederken ne kadar mesut ve mağrur idiler.,1
TUR10-0926790,v,"Üzerine doğru gitmek, saldırmak",,1,Asker kaleye yürüdü .,2
TUR10-0926810,n,Akıntı bilimi ile uğraşan kimse,,0,,1
TUR10-0926820,a,Akıntı bilimi ile ilgili,,0,,1
TUR10-0926840,v,Olmayacak bir iş uğrunda boşuna çabalamak,,0,,2
TUR10-0926850,a,Akışı olan,,0,,1
TUR10-0926860,v,Karşılıklı akmak,,0,,1
TUR10-0926870,v,Her yönden gelip gitmek,,1,"Sessiz, hayatın durgun akıştığı bir arka sokak.",1
TUR10-0926880,a,Akıp gitmeyen; ilerlemeyen,,1,"Bulunduğum küçük odada sadece bir masa, dört iskemle ve akışsız, durağan bir zaman var.",1
TUR10-0926960,v,Doğru bilinen bir inanış veya gidişten ayrılmak,,0,,2
TUR10-0926970,v,Ergenleşmek,,0,,4
TUR10-0926980,a,Sözleşme yapılmış olan,,0,,1
TUR10-0926990,n,Kayseri iline bağlı ilçelerden biri,https://tr.wikipedia.org/wiki/Akkışla,0,,1
TUR10-0927010,v,Akkor durumuna gelmek,,0,,1
TUR10-0927100,n,Denizli iline bağlı ilçelerden biri,"https://tr.wikipedia.org/wiki/Pamukkale,_Denizli",0,,1
TUR10-0927110,v,Hatırlanamamak,,0,,1
TUR10-0927120,v,Olabileceğini düşünmemek,,0,,1
TUR10-0927140,v,İnanılmamak,,1,"En akla hayale gelmeyen şeylere dikkat eder, bunları derler toplar ve umumi büyük neticeler çıkarır.",1
TUR10-0927240,v,Bir şeyin olabileceğine inanmamak,,0,,1
TUR10-0927250,v,Uygun bulmamak,,1,Çocuğun bu geç saatte evden izinsiz çıkıp gitmesini aklım almıyor.,1
TUR10-0927290,v,Çok sevinçten veya çok korkudan ne yapacağını şaşırmak,,1,El âlemin çocuklarının tek evladını paraladıklarını düşündükçe aklı başından gidiyordu.,3
TUR10-0927300,v,İyi düşünebilir durumda olmamak,,0,,1
TUR10-0927310,v,Başka şeyler düşünmek,,1,"Affet Kâmuran, aklım başka yerdeydi.",1
TUR10-0927330,v,Değişik sebeplerden dolayı dengeli düşünemez durumda olmak,,0,,4
TUR10-0927340,v,Bir iş yaparken başka bir şey düşünmek,,1,"Aklı hep evde, Gülsüm'deydi.",1
TUR10-0927350,v,Korkudan şaşırıp ne yapacağını bilememek,,0,,1
TUR10-0927360,v,Sonucun kötü olacağını düşünerek korkuya kapılmak,,1,Para harcayacak diye aklı çıkıyor.,1
TUR10-0927370,v,"Düşünceyi belli bir konu, sorun üzerinde toplayamamak",,0,,1
TUR10-0927380,v,Düşünemez bir duruma gelmek; şaşırmak,,0,,1
TUR10-0927390,v,Anlama imkanı bulunmak,,1,"Bir sihirbaz inceliği ile başlayan iş, bir hamal kabalığı ile bitirilmeli ki neticeye aklı ersin.",2
TUR10-0927400,v,Akılca olgunlaşmak,,1,"Aklı her şeye eriyor, eli her işe yatıyor.",1
TUR10-0927410,v,Düşüncesini bir konuda yoğunlaştırmak,,1,Aklı fikri bostanda olduğu için bunlardan nasıl ayrılacağını tekrarlıyordu.,1
TUR10-0927420,v,"Şaşırmak, korkmak",,0,,1
TUR10-0927430,v,Çok beğenmek; bayılmak,,1,Leman'ın aklı gitti bu anda sinemaya.,1
TUR10-0927440,v,Beğendiği bir şeyi düşünmekten kendini alamamak,,1,Geçen gün mağazada gördüğü fuşya gömlekte aklı kaldı .,1
TUR10-0927450,v,Ne yapacağını bilememek; şaşırmak; bocalamak,,0,,1
TUR10-0927460,v,Anlamak; idrak etmek,,0,,1
TUR10-0927470,v,Bir şeyin olabileceğine inanmak,,1,Burada okuyabileceğimi aklım kesmemişti .,1
TUR10-0927480,v,Anlayamamak; idrak edememek,,1,Nihal'in duyduklarına aklı kesmedi .,1
TUR10-0927490,v,Sonucu tahmin edememek,,0,,1
TUR10-0927520,i,Lades oyununa katılanlardan biri ötekine bir şey verirken karşıdakinin unutmadım anlamında söylediği söz,,0,,1
TUR10-0927560,v,Kafasında bir düşünce doğmak,,0,,1
TUR10-0927590,v,Rastgele konuşmak,,1,Avrupalılar ordumuz aleyhine ne akıllarına gelirse söylerler.,1
TUR10-0927600,v,Her istediğini önünü sonunu düşünmeden yapmak,,0,,1
TUR10-0927620,v,"Bir şeyi yapmayı düşünmek, tasarlamak",,1,Onun yaptığı yemekleri görünce eski sağlıklı günlerindeki gibi evde yemek yapmaya başlamak aklına geldi .,3
TUR10-0927630,v,Hatırlatmak,,1,Yemekten önce şekeri çocuğun aklına getirme.,1
TUR10-0927640,v,Olabileceğini düşünmek,,1,"Ve birdenbire o kendini, şimdiye kadar gelmediği, böyle olacağını aklına bile getirmediği bir yerde buldu.",1
