synset_id,literal,sense,origin,groups
TUR10-0886860,boğaz boğaza gelmek,1,,
TUR10-0886890,boğazı inmek,1,,
TUR10-0886900,boğazı düğümlenmek,1,,
TUR10-0886910,boğazı açılmak,1,,
TUR10-0886940,boğazına indirmek,1,,
TUR10-0886950,boğazına kadar,2,,
TUR10-0886970,caddeyi tutmak,1,,
TUR10-0886980,cadı gibi,1,,
TUR10-0886990,can bulmak,1,,
TUR10-0887010,canı burnundan çıkmak,1,,
TUR10-0887020,cadı kazanı gibi kaynamak,1,,
TUR10-0887030,cakasından geçilmemek,1,,
TUR10-0887030,cafcafından geçilmemek,1,,
TUR10-0887040,cahil kalmak,1,,
TUR10-0887080,cakasını bozmak,1,,
TUR10-0887090,cam gibi,1,,
TUR10-0887100,cama çıkmak,1,,
TUR10-0887110,camadan vurmak,1,,
TUR10-0887120,camadanı fora etmek,1,,
TUR10-0887130,camı çerçeveyi indirmek,1,,
TUR10-0887140,cami olmak,1,,
TUR10-0887150,can alacak nokta,1,,
TUR10-0887150,can alacak yer,1,,
TUR10-0887170,can atmak,1,,
TUR10-0887170,tehalük etmek,1,,
TUR10-0887200,can beslemek,1,,
TUR10-0887240,can damarından yakalamak,1,,
TUR10-0887250,can derdinde olmak,1,,
TUR10-0887260,can kalmamak,1,,
TUR10-0887270,can kaygısına düşmek,1,,
TUR10-0887290,can sıkmak,1,,
TUR10-0887320,canavar gibi,1,,
TUR10-0887330,canciğer kuzu sarması,1,,
TUR10-0887340,canavar kesilmek,1,,
TUR10-0887350,canciğer olmak,1,,
TUR10-0887370,canevinden vurmak,1,,
TUR10-0887380,canfes gibi,1,,
TUR10-0887390,canı acımak,1,,
TUR10-0887400,canı bayılmak,1,,
TUR10-0887420,canı çekilmek,1,,
TUR10-0887430,canı çekmek,1,,
TUR10-0887440,canı çıkmak,1,,
TUR10-0887450,canı gelip gitmek,1,,
TUR10-0887460,canı istemek,1,,
TUR10-0887500,canına kıymak,1,,
TUR10-0887510,canına susamak,1,,
TUR10-0887540,bıkmak,1,,
TUR10-0887540,canına yetmek,1,,
TUR10-0887540,bezginlik getirmek,1,,
TUR10-0887540,bizar olmakFOREIGN,1,FOREIGN,
TUR10-0887540,gına gelmek,1,,
TUR10-0887540,farımakFOREIGN,3,FOREIGN,
TUR10-0887540,bezmek,1,,
TUR10-0887540,gına getirmek,1,,
TUR10-0887540,yaka silkmek,1,,
TUR10-0887540,yılmak,2,,
TUR10-0887540,illallah demek,1,,
TUR10-0887540,illallah etmek,1,,
TUR10-0887540,fütur getirmek,1,,
TUR10-0887540,usanmak,1,,
TUR10-0887540,bıkkınlık gelmek,1,,
TUR10-0887540,elaman demek,1,,
TUR10-0887540,el aman demek,1,,
TUR10-0887540,bıkıp usanmak,1,,
TUR10-0887570,canını burnundan getirmek,1,,
TUR10-0887580,canını çıkarmak,1,,
TUR10-0887600,cansız düşmek,1,,
TUR10-0887620,caz yapmak,1,,
TUR10-0887630,cukkayı yutmak,1,,
TUR10-0887640,cumartesi kibarı gibi süslenmek,1,,
TUR10-0887650,cumburlopu çekmek,1,,
TUR10-0887660,cübbe gibi,1,,
TUR10-0887670,cümbüş yapmak,1,,
TUR10-0887680,cephe almak,1,,
TUR10-0887690,cesaret gelmek,1,,
TUR10-0887690,cesarete gelmek,1,,
TUR10-0887720,cebinden çıkarmak,1,,
TUR10-0887730,cepten aramak,1,,
TUR10-0887740,cesaretini kırmak,1,,
TUR10-0887740,cemaziyelevvelini bilmek,1,,
TUR10-0887760,canı cehenneme,1,,
TUR10-0887780,ceplemek,1,,
TUR10-0887780,cebine atmak,1,,
TUR10-0887780,cebine indirmek,1,,
TUR10-0887780,cebellezi etmek,1,,
TUR10-0887790,cebi para görmek,1,,
TUR10-0887810,cebini doldurmak,1,,
TUR10-0887820,cebir kullanmak,1,,
TUR10-0887830,cefa çekmek,1,,
TUR10-0887830,cefa görmek,1,,
TUR10-0887830,zulüm görmek,1,,
TUR10-0887840,cefaya katlanmak,1,,
TUR10-0887850,cehennem gibi,1,,
TUR10-0887870,cehennem olup gitmek,1,,
TUR10-0887870,defolmak,1,,
TUR10-0887870,yıkılmak,4,,
TUR10-0887880,cehenneme çevirmek,1,,
TUR10-0887900,cehennemi boylamak,1,,
TUR10-0887910,cehennemin dibi,2,,
TUR10-0887910,cehennemin bucağı,1,,
TUR10-0887920,ceketini alıp çıkmak,1,,
TUR10-0887930,cellat gibi,1,,
TUR10-0887940,cemaate uymak,1,,
TUR10-0887950,cemre düşmek,1,,
TUR10-0887960,cenaze gibi,1,,
TUR10-0887970,cemaatle namaz kılmak,1,,
TUR10-0887980,cendereye sokmak,1,,
TUR10-0887990,cennet gibi,1,,
TUR10-0888000,cennete çevirmek,1,,
TUR10-0888010,cennete dönmek,1,,
TUR10-0888020,cep harçlığını çıkarmak,1,,
TUR10-0888040,cephe açmak,1,,
TUR10-0888050,cepheden cepheye koşmak,1,,
TUR10-0888060,cepten harcamak,1,,
TUR10-0888070,cepten vermek,1,,
TUR10-0888080,ceremesini çekmek,1,,
TUR10-0888090,cereyan çarpmak,1,,
TUR10-0888100,cereyana kapılmak,1,,
TUR10-0888110,cereyanda kalmak,1,,
TUR10-0888120,cerre çıkmak,1,,
TUR10-0888150,cesaretini toplamak,1,,
TUR10-0888160,cevabı dikmek,1,,
TUR10-0888170,cevapsız bırakmak,1,,
TUR10-0888180,cevapsız kalmak,1,,
TUR10-0888200,ceviz kırmak,1,,
TUR10-0888210,ceylan gibi,1,,
TUR10-0888220,ceza almak,1,,
TUR10-0888220,ceza yemek,1,,
TUR10-0888220,cezalandırılmak,1,,
TUR10-0888230,ceza çekmek,1,,
TUR10-0888240,ceza görmek,1,,
TUR10-0888240,azap çekmek,2,,
TUR10-0888270,cezasını bulmak,1,,
TUR10-0888300,kendinden geçmek,2,,
TUR10-0888300,kendini kaybetmek,2,,
TUR10-0888300,sermest olmakFOREIGN,1,FOREIGN,
TUR10-0888300,cezbelenmek,1,,
TUR10-0888300,vecde kapılmak,1,,
TUR10-0888300,cezbeye kapılmak,1,,
TUR10-0888300,cezbeye tutulmak,1,,
TUR10-0888310,cezve sürmek,1,,
TUR10-0888320,damarını bulmak,1,,
TUR10-0888350,eşkıyalık etmek,1,,
TUR10-0888350,dağa çıkmak,1,,
TUR10-0888360,dağa kaldırmak,1,,
TUR10-0888380,dağarcığındakini çıkarmak,1,,
TUR10-0888390,dağarcıkta bir şey kalmamak,1,,
TUR10-0888400,dağda büyümüş,1,,
TUR10-0888410,dağdan gelip bağdakini kovmak,1,,
TUR10-0888420,dağlara düşmek,1,,
TUR10-0888440,dağların misafir aldığı mevsim,1,,
TUR10-0888480,dakikası dakikasına uymamak,1,,
TUR10-0888480,anı anına uymamak,1,,
TUR10-0888490,daktiloya çekmek,1,,
TUR10-0888490,daktilo etmek,1,,
TUR10-0888510,dal budak salmak,1,,
TUR10-0888520,dal gibi,1,,
TUR10-0888530,dal gibi kalmak,1,,
TUR10-0888540,dal sürmek,1,,
TUR10-0888560,dala çıka,1,,
TUR10-0888570,dalak kestirmek,1,,
TUR10-0888580,dalalete düşmek,1,,
TUR10-0888600,daldan dala konmak1,1,,1
TUR10-0888600,daldandala konmak1,1,,1
TUR10-0888600,bir dalda durmamak,1,,
TUR10-0888620,dalga saymak,1,,
TUR10-0888630,dalgalanmaya bırakmak,1,,
TUR10-0888640,dalgalanmaya bırakmak,2,,
TUR10-0888650,dalgasına taş atmak,1,,
TUR10-0888660,dalgasını taşlamak,1,,
TUR10-0888680,dalgayı başa almak,1,,
TUR10-0888690,dalgınlığına gelmek,1,,
TUR10-0888700,dalgınlığına getirmek,1,,
TUR10-0888710,dalına basmak,1,,
TUR10-0888720,dalına binmek,1,,
TUR10-0888730,dalıp çıkmak,1,,
TUR10-0888740,dalıp gitmek,1,,
TUR10-0888740,uzaklara gitmek,1,,
TUR10-0888760,dalları basmak,1,,
TUR10-0888770,dalyan gibi,1,,
TUR10-0888780,dama çıkmak,1,,
TUR10-0888790,dama demek,1,,
TUR10-0888800,dama taşı gibi oynatmak,1,,
TUR10-0888810,damardan girmek,1,,
TUR10-0888820,damarı kabarmak,1,,
TUR10-0888820,damarları kabarmak,1,,
TUR10-0888840,damarı tutmak,1,,
TUR10-0888850,damarına basmak,1,,
TUR10-0888860,damarına çekmek,1,,
TUR10-0888860,soya çekmek,1,,
TUR10-0888870,damarına işlemek,1,,
TUR10-0888870,damarlarına işlemek,1,,
TUR10-0888880,damarına girmek,1,,
TUR10-0888890,damat girmek,1,,
TUR10-0888900,damdan çardağa atlamak,1,,
TUR10-0888910,damdan düşer gibi,1,,
TUR10-0888920,damdan düşercesine,1,,
TUR10-0888930,damga vurmak,1,,
TUR10-0888940,damga yemek,1,,
TUR10-0888950,damgasını vurmak,1,,
TUR10-0888950,vurgulamak,3,,
TUR10-0888980,danalar gibi bağırmak,1,,
TUR10-0888980,danalar gibi böğürmek,1,,
TUR10-0888990,dananın kuyruğu kopmak,1,,
TUR10-0889000,daniskasını yapmak,1,,
TUR10-0889010,sıkmak,3,,
TUR10-0889010,dar gelmek,1,,
TUR10-0889020,dar kaçmak,1,,
TUR10-0889030,dara boğmak,1,,
TUR10-0889040,dara düşmek,1,,
TUR10-0889050,aceleye getirmek,1,,
TUR10-0889050,dara getirmek,1,,
TUR10-0889060,idam etmek,1,,
TUR10-0889060,asmak,3,,
TUR10-0889060,darağacına çekmek,1,,
TUR10-0889060,sarkıtmak,1,,
TUR10-0889060,sehpaya çekmek,1,,
TUR10-0889060,sallandırmak,1,,
TUR10-0889070,darasını almak,1,,
TUR10-0889090,darbe indirmek,1,,
TUR10-0889090,darbe vurmak,1,,
TUR10-0889110,darda kalmak1,1,,1
TUR10-0889110,dardakalmak1,1,,1
TUR10-0889120,surat asmak,1,,
TUR10-0889120,somurtmak,1,,
TUR10-0889120,yüzü asılmak,1,,
TUR10-0889120,yüzü düşmek,1,,
TUR10-0889120,dargın durmak,1,,
TUR10-0889120,dudak sarkıtmak,1,,
TUR10-0889120,çehresi bozulmak,1,,
TUR10-0889120,şişinmek,1,,
TUR10-0889120,ekşimek,5,,
TUR10-0889120,sorutmak,2,,
TUR10-0889140,darmadağın etmek,1,,
TUR10-0889160,darmaduman etmek,1,,
TUR10-0889170,dava görmek,1,,
TUR10-0889190,davar gütmek,1,,
TUR10-0889200,davaya bakmak,1,,
TUR10-0889210,nakzen görmek,1,,
TUR10-0889220,nakzen iade etmek,1,,
TUR10-0889230,davet etmek,1,,
TUR10-0889240,davete icabet etmek,1,,
TUR10-0889270,davul gibi,1,,
TUR10-0889280,dayağa idmanlı olmak,1,,
TUR10-0889290,dövmek,1,,
TUR10-0889290,dayak atmak,1,,
TUR10-0889290,kötek atmak,1,,
TUR10-0889290,kötek çekmek,1,,
TUR10-0889290,marizlemek,1,,
TUR10-0889290,sıkıdan geçirmek,1,,
TUR10-0889290,tekme tokat girişmek,1,,
TUR10-0889290,tepelemek,3,,
TUR10-0889290,sopa çekmek,1,,
TUR10-0889290,silkelemek,3,,
TUR10-0889290,araya almak,2,,
TUR10-0889290,sopanın altına yatırmak,1,,
TUR10-0889290,işini görmek,2,,
TUR10-0889290,sopa atmak,1,,
TUR10-0889290,benzetmek,2,,
TUR10-0889290,hırpalamak,2,,
TUR10-0889290,tozunu almak,2,,
TUR10-0889290,tozunu atmak,2,,
TUR10-0889290,tozunu silkelemek,2,,
TUR10-0889290,tozunu silkmek,2,,
TUR10-0889300,dayak yemek,1,,
TUR10-0889300,sopa yemek,1,,
TUR10-0889300,pataklanmak,1,,
TUR10-0889300,kötek yemek,1,,
TUR10-0889300,dövülmek,1,,
TUR10-0889310,dayayıp döşemek,1,,
TUR10-0889320,deli dana gibi dönmek,1,,
TUR10-0889320,deli danalar gibi dönmek,1,,
TUR10-0889330,dibine darı ekmek,1,,
TUR10-0889340,dili damağına yapışmak,1,,
TUR10-0889350,dünya başına dar olmak,1,,
TUR10-0889350,dünya başına dar gelmek,1,,
TUR10-0889380,dili dolaşmak,1,,
TUR10-0889400,dişe dokunmak,1,,
TUR10-0889410,doğduğuna bin pişman,1,,
TUR10-0889440,doğru bildiği yoldan şaşmamak,1,,
TUR10-0889440,doğru bildiği yoldan ayrılmamak,1,,
TUR10-0889450,doğru bulmak,1,,
TUR10-0889450,müsaade buyurmak,3,,
TUR10-0889450,müsaade etmek,3,,
TUR10-0889450,muvafakat etmekFOREIGN,1,FOREIGN,
TUR10-0889450,onamak,1,,
TUR10-0889450,razı gelmek,1,,
TUR10-0889450,razı olmak,1,,
TUR10-0889450,rıza göstermek,1,,
TUR10-0889450,tecviz etmekFOREIGN,1,FOREIGN,
TUR10-0889450,he demek,1,,
TUR10-0889450,fit olmak,1,,
TUR10-0889450,kail olmakFOREIGN,1,FOREIGN,
TUR10-0889450,mum olmak,2,,
TUR10-0889460,doğru çıkmak,1,,
TUR10-0889460,teeyyüt etmek,1,,
TUR10-0889480,doğru durmak,1,,
TUR10-0889500,kırk kapının ipini çekmek,1,,
TUR10-0889500,doksan kapının ipini çekmek,1,,
TUR10-0889500,seksen kapının ipini çekmek,1,,
TUR10-0889510,doktora görünmek,1,,
TUR10-0889510,muayene olmak,1,,
TUR10-0889510,bakınmak,2,,
TUR10-0889530,dokuz ayın çarşambası bir araya gelmek,1,,
TUR10-0889540,dokuz doğurmak,1,,
TUR10-0889550,dokuz körün bir değneği,1,,
TUR10-0889560,dokuz köyden kovulmuş,1,,
TUR10-0889570,dokuz yorgan eskitmek,1,,
TUR10-0889570,dokuz yorgan paralamak,1,,
TUR10-0889590,dolabı bozulmak,1,,
TUR10-0889600,dolanıp durmak,1,,
TUR10-0889620,dolap çevirmek,1,,
TUR10-0889620,dolap döndürmek,1,,
TUR10-0889620,madiklemek,1,,
TUR10-0889620,madik etmek,1,,
TUR10-0889620,madik atmak,1,,
TUR10-0889620,madik oynamak,1,,
TUR10-0889620,hile yapmak,1,,
TUR10-0889620,entrika çevirmek,1,,
TUR10-0889620,çıfıtlık etmek,1,,
TUR10-0889620,katakulli yapmak,1,,
TUR10-0889620,numara çevirmek,1,,
TUR10-0889620,karılık etmek,2,,
TUR10-0889630,dolduruşa gelmek,1,,
TUR10-0889630,gaza gelmek,1,,
TUR10-0889630,dolduruşa kapılmak,1,,
TUR10-0889630,dolmuşa gelmek,1,,
TUR10-0889630,dolmuşa binmek,1,,
TUR10-0889640,dolduruşa getirmek,1,,
TUR10-0889660,dolma yutmak,1,,
TUR10-0889670,dolmuş yapmak,1,,
TUR10-0889690,doludizgin gitmek,1,,
TUR10-0889700,dolup taşmak,1,,
TUR10-0889720,domuz gibi,1,,
TUR10-0889730,domuz gibi tıkınmak,1,,
TUR10-0889730,domuz gibi yemek,1,,
TUR10-0889750,domuzluk etmek,2,,
TUR10-0889760,don çekmek,1,,
TUR10-0889770,don çözülmek,1,,
TUR10-0889780,don gömlek kalmak,1,,
TUR10-0889790,don kesmek,1,,
TUR10-0889810,don yağı gibi,1,,
TUR10-0889820,don yağının tortusu gibi kalmak,1,,
TUR10-0889820,don yağının tortusu gibi oturmak,1,,
TUR10-0889830,dona çekmek,1,,
TUR10-0889860,doping yapmak,1,,
TUR10-0889860,dopinglemek,1,,
TUR10-0889880,dost tutmak,1,,
TUR10-0889920,dostlar başından ırak,1,,
TUR10-0889940,arkadaş olmak,1,,
TUR10-0889940,dostluk etmek,1,,
TUR10-0889940,ahbap olmak,1,,
TUR10-0889940,yakınlık kurmak,1,,
TUR10-0889940,dostlaşmak,1,,
TUR10-0889940,dost olmak,1,,
TUR10-0889940,dostluk kurmak,1,,
TUR10-0889950,dosya açmak,1,,
TUR10-0889950,dosya hazırlamak,1,,
TUR10-0889970,doyuma ulaşmak,1,,
TUR10-0889990,doyurucu gelmek,1,,
TUR10-0890000,dozunu ayarlamak,1,,
TUR10-0890020,dönüp dolaşmak,1,,
TUR10-0890040,duvağına doymamak,1,,
TUR10-0890110,dem dökmek,1,,
TUR10-0890120,sudan çıkmış balığa dönmek,1,,
TUR10-0890120,denizden çıkmış balığa dönmek,1,,
TUR10-0890140,derdini dökmek,1,,
TUR10-0890150,dil dökmek,1,,
TUR10-0890150,kırk dereden su getirmek,1,,
TUR10-0890150,bin dereden su getirmek,1,,
TUR10-0890150,diller dökmek,1,,
TUR10-0890160,dili dönmemek,1,,
TUR10-0890190,dolap beygiri gibi dönüp durmak,1,,
TUR10-0890190,dolap beygiri gibi dönüp dolaşmak,1,,
TUR10-0890210,dökülüp saçılmak,1,,
TUR10-0890220,döküm almak,1,,
TUR10-0890230,döküm çıkarmak,1,,
TUR10-0890240,döküp saçmak,1,,
TUR10-0890250,döl almak,1,,
TUR10-0890260,döl döş sahibi olmak,1,,
TUR10-0890270,döl vermek,1,,
TUR10-0890290,dönüp geriye bakmak,1,,
TUR10-0890300,dönüşü olmayan yola girmek,1,,
TUR10-0890310,dört ayak üstüne düşmek,1,,
TUR10-0890320,dört bir taraf,1,,
TUR10-0890320,dört bir yan,1,,
TUR10-0890330,dört dönmek,1,,
TUR10-0890340,dört duvar arasında kalmak,1,,
TUR10-0890350,dört gözle beklemek,1,,
TUR10-0890350,dört gözle bakmak,1,,
TUR10-0890370,dört yanı deniz kesilmek,1,,
TUR10-0890380,dörtköşe olmak1,1,,1
TUR10-0890380,dört köşe olmak1,1,,1
TUR10-0890390,dörtnala kaldırmak,1,,
TUR10-0890410,döviz kaçırmak,1,,
TUR10-0890420,dut yemiş bülbüle dönmek,1,,
TUR10-0890430,dünyanın dört bucağı,1,,
TUR10-0890450,eli boş dönmek,1,,
TUR10-0890460,eşeğe gücü yetmeyip semerini dövmek,1,,
TUR10-0890470,eşek sudan gelinceye kadar dövmek,1,,
TUR10-0890470,temiz bir dayak atmak,1,,
TUR10-0890500,eteğindeki taşı dökmek,1,,
TUR10-0890500,eteğindeki taşıdökmek,1,,
TUR10-0890510,çamurdan çekip çıkarmak,1,,
TUR10-0890520,çarşamba pazarına çevirmek,1,,
TUR10-0890530,alçacık dağları ben yarattım demek,1,,
TUR10-0890530,çalımından geçilmemek,1,,
TUR10-0890550,çaba göstermek,1,,
TUR10-0890550,emek harcamak,1,,
TUR10-0890550,kendini sıkmak,1,,
TUR10-0890550,sıkınmak,1,,
TUR10-0890570,çabalama kaptan ben gidemem,1,,
TUR10-0890580,çağ açmak,1,,
TUR10-0890590,çağ atlamak,1,,
TUR10-0890610,çağanoz gibi,1,,
TUR10-0890630,çağı yakalamak,1,,
TUR10-0890640,çağın gerisinde kalmak,1,,
TUR10-0890650,çağını aşmak,1,,
TUR10-0890670,çakı gibi,1,,
TUR10-0890690,çakılı kalmak,1,,
TUR10-0890700,çakılıp kalmak,1,,
TUR10-0890710,çalı gibi,1,,
TUR10-0890720,çalım atmak,1,,
TUR10-0890720,çalım yapmak,1,,
TUR10-0890720,çalımlamak,1,,
TUR10-0890730,hava atmak,1,,
TUR10-0890730,çalım satmak,1,,
TUR10-0890730,boy göstermek,2,,
TUR10-0890730,caka satmak,1,,
TUR10-0890730,caka yapmak,1,,
TUR10-0890730,cakalanmak,1,,
TUR10-0890730,dayılanmak,1,,
TUR10-0890730,fiyaka satmak,1,,
TUR10-0890730,fiyaka sökmek,1,,
TUR10-0890730,gösteriş yapmak,1,,
TUR10-0890730,racon kesmek,1,,
TUR10-0890730,azamet satmak,1,,
TUR10-0890730,böbürlenmek,1,,
TUR10-0890730,burnu büyümek,1,,
TUR10-0890730,burnu Kaf dağına çıkmak,1,,
TUR10-0890730,burnu kafdağı'na çıkmak,1,,
TUR10-0890730,burnu kafdağı'na varmak,1,,
TUR10-0890730,burnunun yeli harman savurmak,1,,
TUR10-0890730,burun şişirmek,1,,
TUR10-0890730,büyüklenmek,1,,
TUR10-0890730,büyüklük taslamak,1,,
TUR10-0890730,çağlamadan çatlamak,1,,
TUR10-0890730,hava basmak,2,,
TUR10-0890730,hava yapmak,2,,
TUR10-0890730,havaya girmek,2,,
TUR10-0890730,kibirlenmek,1,,
TUR10-0890730,tafra satmak,1,,
TUR10-0890730,hindi gibi kabarmak,1,,
TUR10-0890730,kabarmak,12,,
TUR10-0890730,şişinmek,3,,
TUR10-0890730,şişmek,5,,
TUR10-0890730,kasılmak,1,,
TUR10-0890730,kasınmak,2,,
TUR10-0890730,kurulmak,1,,
TUR10-0890730,kurum kurum kurulmak,1,,
TUR10-0890730,kurum kurum kurumlanmak,1,,
TUR10-0890730,kurum satmak,1,,
TUR10-0890730,kendini beğendirmek,1,,
TUR10-0890730,kendini beğenmek,1,,
TUR10-0890730,kurumlanmak,1,,
TUR10-0890730,mağrur olmak,1,,
TUR10-0890730,mağrurlanmak,1,,
TUR10-0890730,gurur duymak,1,,
TUR10-0890730,gurura kapılmak,1,,
TUR10-0890730,gururlanmak,1,,
TUR10-0890730,horozlanmak,1,,
TUR10-0890740,çalım yemek,1,,
TUR10-0890760,hırsızlık yapmak,1,,
TUR10-0890760,çalıp çırpmak,1,,
TUR10-0890760,hırsızlık etmek,1,,
TUR10-0890770,çalmadan oynamak,1,,
TUR10-0890780,çalyaka etmek,1,,
TUR10-0890790,çam devirmek,1,,
TUR10-0890800,çam sakızı gibi,1,,
TUR10-0890810,çamaşır ertesi olmak,1,,
TUR10-0890820,çamur gibi,1,,
TUR10-0890830,çamura bulaşmak,1,,
TUR10-0890830,çamura batmak,1,,
TUR10-0890840,çamura taş atmak,1,,
TUR10-0890840,çirkefe taş atmak,1,,
TUR10-0890840,çirkefi üzerine sıçratmak,1,,
TUR10-0890850,çamura yatmak,1,,
TUR10-0890880,çanağa ne doğrarsan kaşığında o çıkar,1,,
TUR10-0890910,çantadan yetişmek,1,,
TUR10-0890920,çapanoğlunun abdest suyu gibi,1,,
TUR10-0890930,çapraza sarmak,1,,
TUR10-0890940,çaptan düşmek,1,,
TUR10-0890950,çaresiz kalmak,1,,
TUR10-0890950,elinden bir şey gelmemek,1,,
TUR10-0890950,elinden bir iş gelmemek,1,,
TUR10-0890950,iflahı kesilmek,1,,
TUR10-0890950,biçare olmak,1,,
TUR10-0890950,kolu kanadı kırılmak,1,,
TUR10-0890950,eli koynunda kalmak,1,,
TUR10-0890950,acze düşmek,1,,
TUR10-0890950,nevmit olmakFOREIGN,1,FOREIGN,
TUR10-0890960,çark çevirmek,1,,
TUR10-0891010,çarpıntısı tutmak,1,,
TUR10-0891020,çarşaf gibi,1,,
TUR10-0891030,çarşaf kadar,1,,
TUR10-0891040,çarşafa dolanmak,1,,
TUR10-0891040,çarşaflamak,2,,
TUR10-0891050,çarşafa girmek,1,,
TUR10-0891070,çatal görmek,1,,
TUR10-0891080,çatır çatır çatlamak,1,,
TUR10-0891090,çatıyı almak,1,,
TUR10-0891100,çatkın olmak,1,,
TUR10-0891120,çay kenarında kuyu kazmak,1,,
TUR10-0891130,denizden geçip çayda boğulmak,1,,
TUR10-0891130,çaydan geçip derede boğulmak,1,,
TUR10-0891130,denizi geçip çayda boğulmak,1,,
TUR10-0891170,"çiçeği burnunda , çamuru karnında",1,,
TUR10-0891170,"çamuru karnında , çiçeği burnunda",1,,
TUR10-0891180,süt çalmak,1,,
TUR10-0891190,çorba içmeye çağırmak,1,,
TUR10-0891220,çekidüzen vermek,1,,
TUR10-0891220,düzeltmek,1,,
TUR10-0891220,toparlamak,4,,
TUR10-0891230,çelme atmak,1,,
TUR10-0891240,çenesini bıçak açmamak,1,,
TUR10-0891250,çenesini açtırmak,1,,
TUR10-0891280,çehre almak,1,,
TUR10-0891290,surat etmek,1,,
TUR10-0891290,çehre etmek,1,,
TUR10-0891320,çekeceği olmak,1,,
TUR10-0891330,çeki taşı gibi,1,,
TUR10-0891340,çekince koymak,1,,
TUR10-0891350,çekip almak,1,,
TUR10-0891350,kapmak,3,,
TUR10-0891350,almak,16,,
TUR10-0891380,çekip vurmak,1,,
TUR10-0891400,çekiye gelmek,1,,
TUR10-0891410,çekiye gelmez,1,,
TUR10-0891420,çeliğe su vermek,1,,
TUR10-0891450,çemberden dönmek,1,,
TUR10-0891460,çemberi yarmak,1,,
TUR10-0891480,çene patlatmak,1,,
TUR10-0891490,çene yarışına girmek,1,,
TUR10-0891500,çene yarıştırmak,1,,
TUR10-0891520,çene yormak,1,,
TUR10-0891530,çenesi açılmak,1,,
TUR10-0891540,çenesi atmak,1,,
TUR10-0891550,çenesi durmamak,1,,
TUR10-0891560,çenesi düşmek,1,,
TUR10-0891560,şakımak,3,,
TUR10-0891570,çenesi kilitlenmek,1,,
TUR10-0891580,çenesi oynamak,1,,
TUR10-0891590,çenesine vurmak,1,,
TUR10-0891600,çenesini açmak,1,,
TUR10-0891610,çenesini bağlamak,1,,
TUR10-0891640,çenesini tutmak,1,,
TUR10-0891650,çenesinin bağı çözülmek,1,,
TUR10-0891660,çengel atmak,1,,
TUR10-0891670,çengel takmak,1,,
TUR10-0891680,çeşni tutmak,1,,
TUR10-0891700,çeteleye dönmek,1,,
TUR10-0891720,çeyiz düzmek,1,,
TUR10-0891720,sandık düzmek,1,,
TUR10-0891740,çile çekmek,1,,
TUR10-0891770,çivisi çıkmak,1,,
TUR10-0891790,çiğçiğ yemek,1,,
TUR10-0891810,çiçeğe kesmek,1,,
TUR10-0891840,çiçek çıkarmak,1,,
TUR10-0891850,çiçek gibi,1,,
TUR10-0891890,çift sürmek,1,,
TUR10-0891900,çifte atmak,1,,
TUR10-0891900,tekme atmak,2,,
TUR10-0891900,kıç atmak,1,,
TUR10-0891900,tekme vurmak,2,,
TUR10-0891910,çifte çubuğa gitmek,1,,
TUR10-0891920,çifte koşmak,1,,
TUR10-0891920,çift koşmak,1,,
TUR10-0891930,çifte vurmak,1,,
TUR10-0891930,çiftelemek,1,,
TUR10-0891940,çifte yemek,1,,
TUR10-0891940,çiftelenmek,1,,
TUR10-0891950,çifti bozmak,1,,
TUR10-0891960,çiğ düşmek,1,,
TUR10-0891970,çiğ kaçmak,1,,
TUR10-0891990,çiğden vermek,1,,
TUR10-0892000,çiğlik etmek,1,,
TUR10-0892010,çil yavrusu gibi dağılmak,1,,
TUR10-0892030,çile doldurmak,1,,
TUR10-0892030,çile çıkarmak,1,,
TUR10-0892040,çileden çıkmak,1,,
TUR10-0892050,çilesi dolmak,1,,
TUR10-0892060,çileye girmek,1,,
TUR10-0892080,çiriş gibi,1,,
TUR10-0892100,çirkin kaçmak,1,,
TUR10-0892110,çişi gelmek,1,,
TUR10-0892120,çitlembik gibi,1,,
TUR10-0892130,çivi gibi,1,,
TUR10-0892150,çivi kırmak,1,,
TUR10-0892180,çizgisinden sapmamak,1,,
TUR10-0892190,çizmeyi aşmak,1,,
TUR10-0892190,çizmeden yukarı çıkmak,1,,
TUR10-0892220,çivi gibi olmak,1,,
TUR10-0892230,çok gelmek,1,,
TUR10-0892270,çocuk aldırmak,1,,
TUR10-0892280,boya çekmek,1,,
TUR10-0892290,çoban kulübesinde padişah rüyası görmek,1,,
TUR10-0892310,çocuk dünyaya getirmek,1,,
TUR10-0892320,çocuk gibi,1,,
TUR10-0892340,çocuk kalmak,1,,
TUR10-0892370,çocuk oyuncağı hâline getirmek,1,,
TUR10-0892390,çocukluğu tutmak,1,,
TUR10-0892410,çok baharın otunu yemek,1,,
TUR10-0892430,çokbilmişlik taslamak,1,,
TUR10-0892440,çoluk çocuğa karışmak,1,,
TUR10-0892450,çoluk çocuk elinde kalmak,1,,
TUR10-0892460,çomak sokmak,1,,
TUR10-0892460,çomak koymak,1,,
TUR10-0892470,çorap kaçmak,1,,
TUR10-0892480,çorba gibi,1,,
TUR10-0892510,çorbaya sinek düşmek,1,,
TUR10-0892570,eceline susamak,1,,
TUR10-0892580,eceliyle ölmek,1,,
TUR10-0892590,edebini takınmak,1,,
TUR10-0892600,edebiyat yapmak,1,,
